date,Close,Bid,Ask,asset
20-Jul-2018,115.25,115.25,115.26,LQD
13-Jul-2018,115.70,115.75,115.76,LQD
06-Jul-2018,115.18,115.18,115.19,LQD
29-Jun-2018,114.57,114.52,114.53,LQD
22-Jun-2018,114.00,114.00,114.01,LQD
15-Jun-2018,114.65,114.65,114.66,LQD
08-Jun-2018,114.50,114.49,114.49,LQD
01-Jun-2018,114.91,114.91,114.92,LQD
25-May-2018,115.38,115.37,115.38,LQD
18-May-2018,114.28,114.28,114.29,LQD
11-May-2018,115.26,115.20,115.21,LQD
04-May-2018,114.67,114.64,114.65,LQD
27-Apr-2018,115.32,115.31,115.32,LQD
20-Apr-2018,115.47,115.46,115.47,LQD
13-Apr-2018,116.96,116.95,116.96,LQD
06-Apr-2018,117.07,117.06,117.07,LQD
30-Mar-2018,117.39,117.39,117.40,LQD
23-Mar-2018,115.72,115.72,115.73,LQD
16-Mar-2018,116.76,116.80,116.81,LQD
09-Mar-2018,116.09,116.10,116.11,LQD
02-Mar-2018,116.25,116.25,116.26,LQD
23-Feb-2018,117.21,117.20,117.21,LQD
16-Feb-2018,117.65,117.62,117.63,LQD
09-Feb-2018,117.22,117.21,117.22,LQD
02-Feb-2018,118.61,118.62,118.63,LQD
26-Jan-2018,120.55,120.52,120.53,LQD
19-Jan-2018,119.77,119.77,119.78,LQD
12-Jan-2018,120.83,120.82,120.83,LQD
05-Jan-2018,120.89,120.92,120.93,LQD
29-Dec-2017,121.56,121.54,121.55,LQD
22-Dec-2017,120.65,120.63,120.64,LQD
15-Dec-2017,121.79,121.77,121.78,LQD
08-Dec-2017,120.98,120.99,121.00,LQD
01-Dec-2017,120.72,120.73,120.75,LQD
24-Nov-2017,121.19,121.20,121.21,LQD
17-Nov-2017,120.46,120.46,120.47,LQD
10-Nov-2017,119.89,119.89,119.91,LQD
03-Nov-2017,121.13,121.18,121.19,LQD
27-Oct-2017,120.91,120.93,120.94,LQD
20-Oct-2017,121.06,121.02,121.04,LQD
13-Oct-2017,121.58,121.59,121.60,LQD
06-Oct-2017,120.95,120.90,120.91,LQD
29-Sept-2017,121.23,121.25,121.26,LQD
22-Sept-2017,120.98,120.98,120.99,LQD
15-Sept-2017,121.02,121.02,121.03,LQD
08-Sept-2017,121.24,121.25,121.26,LQD
01-Sept-2017,120.81,120.81,120.82,LQD
25-Aug-2017,121.21,121.18,121.19,LQD
18-Aug-2017,120.65,120.64,120.65,LQD
11-Aug-2017,120.49,120.50,120.51,LQD
04-Aug-2017,120.74,120.72,120.73,LQD
28-Jul-2017,121.11,121.10,121.11,LQD
21-Jul-2017,121.55,121.54,121.55,LQD
14-Jul-2017,120.57,120.54,120.55,LQD
07-Jul-2017,119.72,119.72,119.73,LQD
30-Jun-2017,120.51,120.51,120.52,LQD
23-Jun-2017,121.18,121.17,121.18,LQD
16-Jun-2017,120.84,120.84,120.85,LQD
09-Jun-2017,120.05,120.03,120.04,LQD
02-Jun-2017,120.52,120.50,120.51,LQD
26-May-2017,119.83,119.81,119.82,LQD
19-May-2017,119.97,119.95,119.96,LQD
12-May-2017,119.03,119.05,119.06,LQD
05-May-2017,118.40,118.38,118.39,LQD
28-Apr-2017,118.99,118.97,118.98,LQD
21-Apr-2017,119.08,119.06,119.07,LQD
14-Apr-2017,119.14,119.12,119.13,LQD
07-Apr-2017,117.78,117.76,117.78,LQD
31-Mar-2017,117.91,117.89,117.90,LQD
24-Mar-2017,117.72,117.72,117.73,LQD
17-Mar-2017,116.82,116.80,116.81,LQD
10-Mar-2017,116.01,116.02,116.03,LQD
03-Mar-2017,117.50,117.47,117.48,LQD
24-Feb-2017,118.78,118.79,118.80,LQD
17-Feb-2017,117.74,117.72,117.73,LQD
10-Feb-2017,117.53,117.54,117.55,LQD
03-Feb-2017,117.05,117.04,117.06,LQD
27-Jan-2017,117.34,117.35,117.36,LQD
20-Jan-2017,117.32,117.31,117.32,LQD
13-Jan-2017,117.78,117.76,117.78,LQD
06-Jan-2017,117.69,117.68,117.69,LQD
30-Dec-2016,117.18,117.21,117.22,LQD
23-Dec-2016,116.33,116.33,116.35,LQD
16-Dec-2016,115.60,115.61,115.62,LQD
09-Dec-2016,116.20,116.18,116.20,LQD
02-Dec-2016,116.40,116.42,116.43,LQD
25-Nov-2016,116.59,116.61,116.62,LQD
18-Nov-2016,116.59,116.60,116.61,LQD
11-Nov-2016,118.08,118.10,118.11,LQD
04-Nov-2016,120.81,120.80,120.81,LQD
28-Oct-2016,120.87,120.89,120.90,LQD
21-Oct-2016,122.51,122.49,122.51,LQD
14-Oct-2016,121.62,121.63,121.64,LQD
07-Oct-2016,122.11,122.11,122.12,LQD
30-Sept-2016,123.18,123.14,123.15,LQD
23-Sept-2016,122.88,122.86,122.87,LQD
16-Sept-2016,121.73,121.73,121.74,LQD
09-Sept-2016,121.82,121.82,121.83,LQD
02-Sept-2016,123.35,123.36,123.37,LQD
26-Aug-2016,123.40,123.39,123.40,LQD
19-Aug-2016,123.43,123.45,123.46,LQD
12-Aug-2016,123.76,123.76,123.77,LQD
05-Aug-2016,122.46,122.46,122.47,LQD
29-Jul-2016,123.99,124.01,124.02,LQD
22-Jul-2016,123.34,123.35,123.36,LQD
15-Jul-2016,123.09,123.04,123.07,LQD
08-Jul-2016,124.40,124.39,124.40,LQD
01-Jul-2016,123.05,123.05,123.06,LQD
24-Jun-2016,121.17,121.19,121.20,LQD
17-Jun-2016,120.76,120.78,120.79,LQD
10-Jun-2016,120.94,120.95,120.96,LQD
03-Jun-2016,120.34,120.32,120.33,LQD
27-May-2016,119.18,119.15,119.16,LQD
20-May-2016,118.92,118.93,118.94,LQD
13-May-2016,120.02,120.02,120.04,LQD
06-May-2016,119.84,119.84,119.85,LQD
29-Apr-2016,120.33,120.32,120.33,LQD
22-Apr-2016,119.66,119.66,119.68,LQD
15-Apr-2016,119.56,119.54,119.55,LQD
08-Apr-2016,119.21,119.22,119.24,LQD
01-Apr-2016,118.87,118.85,118.86,LQD
25-Mar-2016,117.89,117.90,117.91,LQD
18-Mar-2016,117.71,117.71,117.72,LQD
11-Mar-2016,116.22,116.19,116.20,LQD
04-Mar-2016,114.80,114.79,114.81,LQD
26-Feb-2016,114.93,114.92,114.93,LQD
19-Feb-2016,113.76,113.76,113.77,LQD
12-Feb-2016,113.49,113.49,113.50,LQD
05-Feb-2016,113.41,113.39,113.40,LQD
29-Jan-2016,114.15,114.14,114.16,LQD
22-Jan-2016,113.54,113.56,113.58,LQD
15-Jan-2016,114.14,114.14,114.15,LQD
08-Jan-2016,114.64,114.66,114.67,LQD
01-Jan-2016,114.01,114.04,114.05,LQD
25-Dec-2015,114.55,114.49,114.52,LQD
18-Dec-2015,114.47,114.49,114.51,LQD
11-Dec-2015,115.20,115.20,115.21,LQD
04-Dec-2015,115.25,115.24,115.25,LQD
27-Nov-2015,115.86,115.90,115.91,LQD
20-Nov-2015,115.63,115.61,115.62,LQD
13-Nov-2015,115.14,115.14,115.15,LQD
06-Nov-2015,114.75,114.75,114.76,LQD
30-Oct-2015,116.42,116.39,116.40,LQD
23-Oct-2015,117.16,117.16,117.17,LQD
16-Oct-2015,116.99,116.98,116.99,LQD
09-Oct-2015,116.16,116.15,116.16,LQD
02-Oct-2015,116.24,116.20,116.21,LQD
25-Sept-2015,115.76,115.74,115.75,LQD
18-Sept-2015,116.25,116.30,116.31,LQD
11-Sept-2015,115.62,115.62,115.64,LQD
04-Sept-2015,116.06,116.00,116.01,LQD
28-Aug-2015,115.35,115.38,115.41,LQD
21-Aug-2015,116.01,116.01,116.03,LQD
14-Aug-2015,115.42,115.40,115.42,LQD
07-Aug-2015,115.87,115.85,115.87,LQD
31-Jul-2015,116.35,116.27,116.29,LQD
24-Jul-2015,115.87,115.83,115.85,LQD
17-Jul-2015,115.46,115.47,115.49,LQD
10-Jul-2015,115.05,115.06,115.07,LQD
03-Jul-2015,115.46,115.38,115.40,LQD
26-Jun-2015,114.94,114.90,114.93,LQD
19-Jun-2015,116.52,116.47,116.49,LQD
12-Jun-2015,115.85,115.85,115.86,LQD
05-Jun-2015,115.94,115.84,115.90,LQD
29-May-2015,118.27,118.20,118.25,LQD
22-May-2015,117.83,117.81,117.83,LQD
15-May-2015,118.75,118.72,118.74,LQD
08-May-2015,119.01,119.02,119.07,LQD
01-May-2015,118.95,118.93,118.96,LQD
24-Apr-2015,121.65,121.66,121.69,LQD
17-Apr-2015,122.22,122.24,122.28,LQD
10-Apr-2015,121.64,121.66,121.69,LQD
03-Apr-2015,121.53,121.51,121.53,LQD
27-Mar-2015,121.28,121.27,121.29,LQD
20-Mar-2015,121.49,121.51,121.53,LQD
13-Mar-2015,119.97,119.92,119.94,LQD
06-Mar-2015,119.15,119.15,119.16,LQD
27-Feb-2015,121.80,121.79,121.82,LQD
20-Feb-2015,120.86,120.84,120.86,LQD
13-Feb-2015,120.83,120.83,120.85,LQD
06-Feb-2015,121.17,121.14,121.17,LQD
30-Jan-2015,123.89,123.85,123.88,LQD
23-Jan-2015,122.28,122.28,122.31,LQD
16-Jan-2015,121.40,121.37,121.40,LQD
09-Jan-2015,120.90,120.90,120.95,LQD
02-Jan-2015,119.83,119.86,119.92,LQD
26-Dec-2014,119.00,118.92,118.95,LQD
19-Dec-2014,119.38,119.36,119.40,LQD
12-Dec-2014,119.05,119.05,119.10,LQD
05-Dec-2014,118.36,118.36,118.39,LQD
28-Nov-2014,120.09,115.00,119.75,LQD
21-Nov-2014,118.66,118.63,118.65,LQD
14-Nov-2014,118.51,118.51,118.54,LQD
07-Nov-2014,119.11,119.08,119.10,LQD
31-Oct-2014,119.34,119.31,119.34,LQD
24-Oct-2014,119.75,119.70,119.75,LQD
17-Oct-2014,119.98,119.95,119.98,LQD
10-Oct-2014,119.63,119.54,119.56,LQD
03-Oct-2014,118.93,118.90,118.92,LQD
26-Sept-2014,118.10,118.06,118.09,LQD
19-Sept-2014,117.99,117.96,117.98,LQD
12-Sept-2014,117.63,117.60,117.64,LQD
05-Sept-2014,119.00,119.00,119.03,LQD
29-Aug-2014,120.58,120.59,120.62,LQD
22-Aug-2014,119.76,119.76,119.79,LQD
15-Aug-2014,119.82,119.82,119.84,LQD
08-Aug-2014,119.04,119.04,119.06,LQD
01-Aug-2014,118.82,118.82,118.85,LQD
25-Jul-2014,119.46,119.40,119.47,LQD
18-Jul-2014,119.24,119.23,119.27,LQD
11-Jul-2014,119.05,119.00,119.05,LQD
04-Jul-2014,117.93,117.89,117.92,LQD
27-Jun-2014,119.37,119.37,119.42,LQD
20-Jun-2014,118.56,118.56,118.60,LQD
13-Jun-2014,118.48,118.47,118.48,LQD
06-Jun-2014,118.49,118.46,118.49,LQD
30-May-2014,119.59,119.54,119.58,LQD
23-May-2014,118.93,118.93,118.96,LQD
16-May-2014,119.17,119.18,119.19,LQD
09-May-2014,118.37,118.35,118.37,LQD
02-May-2014,118.55,118.52,118.55,LQD
25-Apr-2014,117.94,117.95,117.98,LQD
18-Apr-2014,117.46,117.50,117.52,LQD
11-Apr-2014,117.76,117.80,117.82,LQD
04-Apr-2014,116.83,116.85,116.91,LQD
28-Mar-2014,116.95,116.93,116.98,LQD
21-Mar-2014,116.30,116.25,116.31,LQD
14-Mar-2014,116.37,116.37,116.39,LQD
07-Mar-2014,115.82,115.76,115.85,LQD
28-Feb-2014,117.32,117.32,117.36,LQD
21-Feb-2014,116.30,116.29,116.32,LQD
14-Feb-2014,116.22,116.16,116.23,LQD
07-Feb-2014,116.06,116.00,116.07,LQD
31-Jan-2014,116.34,116.31,116.34,LQD
24-Jan-2014,115.36,115.37,115.40,LQD
17-Jan-2014,115.44,115.39,115.44,LQD
10-Jan-2014,115.13,115.14,115.17,LQD
03-Jan-2014,114.58,114.58,114.60,LQD
27-Dec-2013,114.14,114.11,114.16,LQD
20-Dec-2013,114.88,114.86,114.88,LQD
13-Dec-2013,114.09,114.02,114.10,LQD
06-Dec-2013,113.66,113.65,113.71,LQD
29-Nov-2013,114.66,114.67,114.68,LQD
22-Nov-2013,114.30,114.28,114.30,LQD
15-Nov-2013,114.06,114.06,114.11,LQD
08-Nov-2013,113.29,113.27,113.32,LQD
01-Nov-2013,114.51,114.49,114.52,LQD
25-Oct-2013,115.32,115.32,115.35,LQD
18-Oct-2013,115.08,115.03,115.09,LQD
11-Oct-2013,113.58,113.53,113.57,LQD
04-Oct-2013,113.33,113.27,113.34,LQD
27-Sept-2013,113.77,113.76,113.78,LQD
20-Sept-2013,112.83,112.83,112.88,LQD
13-Sept-2013,111.38,111.36,111.37,LQD
06-Sept-2013,111.07,111.08,111.15,LQD
30-Aug-2013,113.05,113.06,113.08,LQD
23-Aug-2013,112.21,112.17,112.20,LQD
16-Aug-2013,111.55,111.54,111.70,LQD
09-Aug-2013,113.97,113.99,114.12,LQD
02-Aug-2013,113.84,113.84,114.00,LQD
26-Jul-2013,114.69,114.57,114.80,LQD
19-Jul-2013,115.19,115.05,115.21,LQD
12-Jul-2013,113.87,113.75,114.05,LQD
05-Jul-2013,112.17,112.10,112.22,LQD
28-Jun-2013,113.65,113.28,113.78,LQD
21-Jun-2013,112.21,112.20,112.51,LQD
14-Jun-2013,116.77,116.69,116.93,LQD
07-Jun-2013,116.59,116.41,116.61,LQD
31-May-2013,117.85,117.71,117.89,LQD
24-May-2013,119.49,119.48,119.61,LQD
17-May-2013,120.09,119.97,120.20,LQD
10-May-2013,120.27,120.25,120.33,LQD
03-May-2013,121.16,121.16,121.32,LQD
26-Apr-2013,122.33,122.20,122.38,LQD
19-Apr-2013,121.71,121.70,121.80,LQD
12-Apr-2013,121.43,121.28,121.55,LQD
05-Apr-2013,120.84,120.85,121.02,LQD
29-Mar-2013,119.90,119.82,119.90,LQD
22-Mar-2013,119.47,119.36,119.56,LQD
15-Mar-2013,119.20,119.08,119.27,LQD
08-Mar-2013,118.78,118.66,118.88,LQD
01-Mar-2013,120.23,120.16,120.18,LQD
22-Feb-2013,119.77,119.70,119.83,LQD
15-Feb-2013,119.33,119.26,119.46,LQD
08-Feb-2013,119.51,119.36,119.51,LQD
01-Feb-2013,118.74,118.68,118.88,LQD
25-Jan-2013,120.10,120.08,120.12,LQD
18-Jan-2013,120.67,120.66,120.83,LQD
11-Jan-2013,121.10,121.05,121.12,LQD
04-Jan-2013,120.55,120.55,120.70,LQD
28-Dec-2012,121.63,121.56,121.65,LQD
21-Dec-2012,121.24,121.11,121.29,LQD
14-Dec-2012,121.13,121.05,121.25,LQD
07-Dec-2012,121.94,121.89,122.04,LQD
30-Nov-2012,122.13,122.14,122.26,LQD
23-Nov-2012,121.80,121.70,121.84,LQD
16-Nov-2012,121.66,121.54,121.75,LQD
09-Nov-2012,121.54,121.45,121.67,LQD
02-Nov-2012,122.24,122.22,122.28,LQD
26-Oct-2012,122.64,122.65,122.71,LQD
19-Oct-2012,122.80,122.77,122.83,LQD
12-Oct-2012,122.75,122.68,122.79,LQD
05-Oct-2012,121.54,121.37,122.23,LQD
28-Sept-2012,121.77,121.28,121.91,LQD
21-Sept-2012,120.80,120.70,121.07,LQD
14-Sept-2012,119.70,119.60,120.23,LQD
07-Sept-2012,119.93,119.86,120.15,LQD
31-Aug-2012,120.83,120.80,120.83,LQD
24-Aug-2012,119.89,119.73,120.00,LQD
17-Aug-2012,118.46,118.45,118.70,LQD
10-Aug-2012,120.00,119.77,119.99,LQD
03-Aug-2012,120.55,120.00,121.21,LQD
27-Jul-2012,120.35,120.21,120.99,LQD
20-Jul-2012,120.70,120.53,120.85,LQD
13-Jul-2012,119.41,119.27,119.58,LQD
06-Jul-2012,118.52,118.08,118.75,LQD
29-Jun-2012,117.59,117.65,117.66,LQD
22-Jun-2012,116.86,116.85,117.28,LQD
15-Jun-2012,116.88,116.53,116.85,LQD
08-Jun-2012,116.48,115.91,116.59,LQD
01-Jun-2012,117.29,117.05,117.80,LQD
25-May-2012,115.88,115.85,116.16,LQD
18-May-2012,115.47,115.17,115.45,LQD
11-May-2012,116.85,116.65,116.90,LQD
04-May-2012,116.45,116.22,116.56,LQD
27-Apr-2012,116.55,116.28,117.30,LQD
20-Apr-2012,116.18,115.83,116.36,LQD
13-Apr-2012,116.00,115.82,116.20,LQD
06-Apr-2012,114.84,114.61,114.90,LQD
30-Mar-2012,115.63,114.66,115.85,LQD
23-Mar-2012,114.76,114.53,115.01,LQD
16-Mar-2012,114.57,114.43,114.56,LQD
09-Mar-2012,116.58,116.21,116.89,LQD
02-Mar-2012,117.06,116.93,117.32,LQD
