date,Close,Bid,Ask,asset
30-Oct-2015,85.57,85.56,85.57,HYG
23-Oct-2015,85.83,85.84,85.85,HYG
16-Oct-2015,85.28,85.25,85.26,HYG
09-Oct-2015,85.11,85.10,85.11,HYG
02-Oct-2015,82.44,82.43,82.44,HYG
25-Sept-2015,84.07,84.06,84.07,HYG
18-Sept-2015,85.85,85.83,85.84,HYG
11-Sept-2015,86.50,86.48,86.49,HYG
04-Sept-2015,85.96,85.95,85.96,HYG
28-Aug-2015,86.36,86.38,86.39,HYG
21-Aug-2015,85.46,85.40,85.41,HYG
14-Aug-2015,86.38,86.38,86.39,HYG
07-Aug-2015,86.71,86.70,86.71,HYG
31-Jul-2015,87.97,87.98,87.99,HYG
24-Jul-2015,87.25,87.23,87.24,HYG
17-Jul-2015,88.69,88.64,88.65,HYG
10-Jul-2015,88.80,88.76,88.78,HYG
03-Jul-2015,88.75,88.77,88.78,HYG
26-Jun-2015,88.99,88.99,89.01,HYG
19-Jun-2015,89.64,89.59,89.60,HYG
12-Jun-2015,89.26,89.25,89.27,HYG
05-Jun-2015,89.44,89.44,89.46,HYG
29-May-2015,90.91,90.90,90.91,HYG
22-May-2015,90.81,90.80,90.82,HYG
15-May-2015,91.01,91.01,91.02,HYG
08-May-2015,91.08,91.06,91.08,HYG
01-May-2015,90.79,90.78,90.79,HYG
24-Apr-2015,91.32,91.30,91.32,HYG
17-Apr-2015,91.03,91.04,91.06,HYG
10-Apr-2015,91.27,91.25,91.27,HYG
03-Apr-2015,90.46,90.47,90.48,HYG
27-Mar-2015,90.47,90.47,90.48,HYG
20-Mar-2015,90.44,90.42,90.43,HYG
13-Mar-2015,90.20,90.21,90.24,HYG
06-Mar-2015,90.62,90.63,90.65,HYG
27-Feb-2015,91.87,91.87,91.89,HYG
20-Feb-2015,91.41,91.37,91.39,HYG
13-Feb-2015,91.12,91.13,91.15,HYG
06-Feb-2015,90.94,90.93,90.95,HYG
30-Jan-2015,90.23,90.24,90.27,HYG
23-Jan-2015,90.01,89.97,90.00,HYG
16-Jan-2015,89.57,89.57,89.59,HYG
09-Jan-2015,90.10,90.08,90.10,HYG
02-Jan-2015,89.60,89.58,89.59,HYG
26-Dec-2014,89.97,90.00,90.02,HYG
19-Dec-2014,90.23,90.18,90.22,HYG
12-Dec-2014,87.25,87.26,87.28,HYG
05-Dec-2014,90.31,90.32,90.34,HYG
28-Nov-2014,91.13,92.03,92.36,HYG
21-Nov-2014,91.75,91.77,91.78,HYG
14-Nov-2014,91.45,91.45,91.47,HYG
07-Nov-2014,92.34,92.34,92.35,HYG
31-Oct-2014,92.53,92.50,92.52,HYG
24-Oct-2014,92.79,92.79,92.81,HYG
17-Oct-2014,91.77,91.80,91.81,HYG
10-Oct-2014,90.62,90.59,90.60,HYG
03-Oct-2014,92.15,92.15,92.16,HYG
26-Sept-2014,91.55,91.56,91.58,HYG
19-Sept-2014,93.16,93.15,93.16,HYG
12-Sept-2014,92.67,92.66,92.67,HYG
05-Sept-2014,93.26,93.26,93.27,HYG
29-Aug-2014,94.24,94.22,94.23,HYG
22-Aug-2014,94.13,94.10,94.12,HYG
15-Aug-2014,94.05,94.02,94.03,HYG
08-Aug-2014,92.99,93.01,93.02,HYG
01-Aug-2014,92.04,92.02,92.04,HYG
25-Jul-2014,94.04,94.01,94.05,HYG
18-Jul-2014,93.88,93.86,93.88,HYG
11-Jul-2014,94.48,94.45,94.49,HYG
04-Jul-2014,94.73,94.76,94.79,HYG
27-Jun-2014,95.28,95.28,95.31,HYG
20-Jun-2014,95.33,95.33,95.36,HYG
13-Jun-2014,94.95,94.91,94.96,HYG
06-Jun-2014,94.83,94.83,94.86,HYG
30-May-2014,95.05,95.03,95.06,HYG
23-May-2014,94.74,94.71,94.73,HYG
16-May-2014,94.63,94.60,94.64,HYG
09-May-2014,94.23,94.27,94.29,HYG
02-May-2014,94.04,94.02,94.04,HYG
25-Apr-2014,94.24,94.21,94.23,HYG
18-Apr-2014,94.12,94.12,94.16,HYG
11-Apr-2014,93.78,93.79,93.80,HYG
04-Apr-2014,94.28,94.29,94.34,HYG
28-Mar-2014,94.25,94.24,94.25,HYG
21-Mar-2014,93.99,93.98,93.99,HYG
14-Mar-2014,93.80,93.75,93.81,HYG
07-Mar-2014,94.05,94.07,94.08,HYG
28-Feb-2014,94.93,94.93,94.94,HYG
21-Feb-2014,94.17,94.17,94.19,HYG
14-Feb-2014,93.91,93.90,93.91,HYG
07-Feb-2014,93.42,93.38,93.41,HYG
31-Jan-2014,93.25,93.26,93.27,HYG
24-Jan-2014,93.02,93.02,93.04,HYG
17-Jan-2014,93.78,93.78,93.79,HYG
10-Jan-2014,93.57,93.53,93.56,HYG
03-Jan-2014,93.01,93.01,93.03,HYG
27-Dec-2013,92.74,92.72,92.74,HYG
20-Dec-2013,93.11,93.06,93.11,HYG
13-Dec-2013,92.90,92.86,92.88,HYG
06-Dec-2013,92.86,92.88,92.91,HYG
29-Nov-2013,93.42,93.35,93.41,HYG
22-Nov-2013,93.17,93.14,93.18,HYG
15-Nov-2013,93.18,93.16,93.18,HYG
08-Nov-2013,92.90,92.89,92.90,HYG
01-Nov-2013,92.82,92.81,92.85,HYG
25-Oct-2013,93.63,93.62,93.63,HYG
18-Oct-2013,93.42,93.44,93.49,HYG
11-Oct-2013,92.18,92.15,92.17,HYG
04-Oct-2013,91.79,91.78,91.79,HYG
27-Sept-2013,91.84,91.85,91.87,HYG
20-Sept-2013,92.36,92.37,92.39,HYG
13-Sept-2013,91.06,91.08,91.09,HYG
06-Sept-2013,90.57,90.57,90.58,HYG
30-Aug-2013,91.35,91.37,91.39,HYG
23-Aug-2013,91.30,91.31,91.36,HYG
16-Aug-2013,90.53,90.49,90.97,HYG
09-Aug-2013,91.57,91.45,91.67,HYG
02-Aug-2013,92.21,92.10,92.27,HYG
26-Jul-2013,92.78,92.69,92.76,HYG
