date,Close,Bid,Ask,asset
25-Jun-2021,30200.0 ,30150.0 ,30200.0 ,1321
18-Jun-2021,30100.0 ,30050.0 ,30100.0 ,1321
11-Jun-2021,30050.0 ,30000.0 ,30050.0 ,1321
04-Jun-2021,30050.0 ,30000.0 ,30050.0 ,1321
28-May-2021,30200.0 ,30200.0 ,30300.0 ,1321
21-May-2021,29390.0 ,29380.0 ,29390.0 ,1321
14-May-2021,29130.0 ,29130.0 ,29160.0 ,1321
07-May-2021,30450.0 ,30450.0 ,30500.0 ,1321
30-Apr-2021,29920.0 ,29890.0 ,29920.0 ,1321
23-Apr-2021,30100.0 ,30050.0 ,30100.0 ,1321
16-Apr-2021,30850.0 ,30800.0 ,30850.0 ,1321
09-Apr-2021,30850.0 ,30850.0 ,30900.0 ,1321
02-Apr-2021,30950.0 ,30950.0 ,31000.0 ,1321
26-Mar-2021,30050.0 ,30050.0 ,30150.0 ,1321
19-Mar-2021,30700.0 ,30700.0 ,30750.0 ,1321
12-Mar-2021,30650.0 ,30600.0 ,30650.0 ,1321
05-Mar-2021,29760.0 ,29740.0 ,29770.0 ,1321
26-Feb-2021,29900.0 ,29900.0 ,29910.0 ,1321
19-Feb-2021,30950.0 ,30900.0 ,30950.0 ,1321
12-Feb-2021,30450.0 ,30400.0 ,30450.0 ,1321
05-Feb-2021,29670.0 ,29660.0 ,29670.0 ,1321
29-Jan-2021,28580.0 ,28520.0 ,28580.0 ,1321
22-Jan-2021,29510.0 ,29510.0 ,29530.0 ,1321
15-Jan-2021,29360.0 ,29360.0 ,29390.0 ,1321
08-Jan-2021,28990.0 ,28960.0 ,28990.0 ,1321
01-Jan-2021,28340.0 ,28310.0 ,28340.0 ,1321
25-Dec-2020,27450.0 ,27450.0 ,27470.0 ,1321
18-Dec-2020,27570.0 ,27560.0 ,27570.0 ,1321
11-Dec-2020,27440.0 ,27430.0 ,27440.0 ,1321
04-Dec-2020,27570.0 ,27550.0 ,27570.0 ,1321
27-Nov-2020,27430.0 ,27430.0 ,27450.0 ,1321
20-Nov-2020,26300.0 ,26290.0 ,26300.0 ,1321
13-Nov-2020,26140.0 ,26130.0 ,26140.0 ,1321
06-Nov-2020,25070.0 ,25070.0 ,25090.0 ,1321
30-Oct-2020,23680.0 ,23680.0 ,23700.0 ,1321
23-Oct-2020,24240.0 ,24230.0 ,24240.0 ,1321
16-Oct-2020,24130.0 ,24120.0 ,24130.0 ,1321
09-Oct-2020,24300.0 ,24300.0 ,24320.0 ,1321
02-Oct-2020,23710.0 ,23710.0 ,23720.0 ,1321
25-Sept-2020,23760.0 ,23760.0 ,23770.0 ,1321
18-Sept-2020,23930.0 ,23900.0 ,23930.0 ,1321
11-Sept-2020,23950.0 ,23940.0 ,23950.0 ,1321
04-Sept-2020,23760.0 ,23740.0 ,23760.0 ,1321
28-Aug-2020,23450.0 ,23430.0 ,23450.0 ,1321
21-Aug-2020,23510.0 ,23480.0 ,23510.0 ,1321
14-Aug-2020,23820.0 ,23820.0 ,23830.0 ,1321
07-Aug-2020,22860.0 ,22850.0 ,22870.0 ,1321
31-Jul-2020,22270.0 ,22240.0 ,22270.0 ,1321
24-Jul-2020,23300.0 ,23300.0 ,23320.0 ,1321
17-Jul-2020,23230.0 ,23220.0 ,23240.0 ,1321
10-Jul-2020,22860.0 ,22840.0 ,22860.0 ,1321
03-Jul-2020,23230.0 ,23200.0 ,23230.0 ,1321
26-Jun-2020,23410.0 ,23410.0 ,23420.0 ,1321
19-Jun-2020,23380.0 ,23370.0 ,23380.0 ,1321
12-Jun-2020,23160.0 ,23160.0 ,23190.0 ,1321
05-Jun-2020,23770.0 ,23750.0 ,23770.0 ,1321
29-May-2020,22750.0 ,22730.0 ,22750.0 ,1321
22-May-2020,21200.0 ,21200.0 ,21210.0 ,1321
15-May-2020,20820.0 ,20820.0 ,20840.0 ,1321
08-May-2020,20980.0 ,20970.0 ,20980.0 ,1321
01-May-2020,20430.0 ,20430.0 ,20440.0 ,1321
24-Apr-2020,20030.0 ,20030.0 ,20050.0 ,1321
17-Apr-2020,20670.0 ,20670.0 ,20680.0 ,1321
10-Apr-2020,20250.0 ,20250.0 ,20260.0 ,1321
03-Apr-2020,18550.0 ,18530.0 ,18550.0 ,1321
27-Mar-2020,19630.0 ,19630.0 ,19720.0 ,1321
20-Mar-2020,17080.0 ,17080.0 ,17120.0 ,1321
13-Mar-2020,18020.0 ,17990.0 ,18030.0 ,1321
06-Mar-2020,21360.0 ,21360.0 ,21380.0 ,1321
28-Feb-2020,21790.0 ,21740.0 ,21790.0 ,1321
21-Feb-2020,24100.0 ,24080.0 ,24100.0 ,1321
14-Feb-2020,24390.0 ,24390.0 ,24400.0 ,1321
07-Feb-2020,24550.0 ,24550.0 ,24560.0 ,1321
31-Jan-2020,23910.0 ,23890.0 ,23910.0 ,1321
24-Jan-2020,24550.0 ,24540.0 ,24550.0 ,1321
17-Jan-2020,24790.0 ,24780.0 ,24790.0 ,1321
10-Jan-2020,24580.0 ,24570.0 ,24580.0 ,1321
03-Jan-2020,24410.0 ,24400.0 ,24410.0 ,1321
27-Dec-2019,24580.0 ,24580.0 ,24590.0 ,1321
20-Dec-2019,24530.0 ,24520.0 ,24530.0 ,1321
13-Dec-2019,24740.0 ,24730.0 ,24740.0 ,1321
06-Dec-2019,24050.0 ,24040.0 ,24050.0 ,1321
29-Nov-2019,23980.0 ,23980.0 ,23990.0 ,1321
22-Nov-2019,23800.0 ,23790.0 ,23800.0 ,1321
15-Nov-2019,23990.0 ,23980.0 ,24000.0 ,1321
08-Nov-2019,24060.0 ,24060.0 ,24080.0 ,1321
01-Nov-2019,23520.0 ,23510.0 ,23520.0 ,1321
25-Oct-2019,23460.0 ,23450.0 ,23470.0 ,1321
18-Oct-2019,23170.0 ,23150.0 ,23170.0 ,1321
11-Oct-2019,22420.0 ,22410.0 ,22430.0 ,1321
04-Oct-2019,22040.0 ,22030.0 ,22040.0 ,1321
27-Sept-2019,22490.0 ,22480.0 ,22500.0 ,1321
20-Sept-2019,22540.0 ,22530.0 ,22550.0 ,1321
13-Sept-2019,22470.0 ,22470.0 ,22490.0 ,1321
06-Sept-2019,21630.0 ,21620.0 ,21640.0 ,1321
30-Aug-2019,21170.0 ,21160.0 ,21170.0 ,1321
